food_name,calories,protein,carbs,fat,fiber,sugar,sodium,calcium,iron,vitamin_c,category,source,protein_ratio,carb_ratio,fat_ratio,protein_fat_ratio,calorie_class,category_encoded
cauliflower potato canjee,16.79,0.57,2.63,0.39,0.69,0.13,35.58,6.78,0.28,15.57,Snacks,processed,0.1588,0.7326,0.1086,1.1633,0.0,2
stuffed bittergourd (dry) (bharwa karela),217.65,1.29,2.49,22.38,3.0,0.07,519.29,16.72,1.29,43.5,Non-Veg,processed,0.0493,0.0952,0.8555,0.0574,2.0,1
poshtik chilla/cheela,159.53,4.85,27.47,3.04,4.91,1.22,97.18,18.18,2.1,0.58,Non-Veg,processed,0.1372,0.7769,0.086,1.5446,1.0,1
semolina idli (suji/rava idli),206.39,9.34,33.67,3.47,5.85,3.42,185.02,100.85,2.34,1.61,Non-Veg,processed,0.2009,0.7244,0.0747,2.6162,2.0,1
sprouts upma,316.25,9.5,44.96,10.44,7.16,1.67,147.82,36.78,2.76,0.48,Dessert,processed,0.1464,0.6928,0.1609,0.9013,2.0,0
namkeen daliya,295.11,8.29,49.32,7.99,8.57,0.82,149.63,35.98,2.99,6.88,Dessert,processed,0.1264,0.7518,0.1218,1.0247,2.0,0
poshtik khichdi/khichri,93.37,3.04,15.64,1.88,2.0,0.26,41.67,30.41,1.0,25.77,Veg,processed,0.1479,0.7607,0.0914,1.5354,0.0,3
soya roti,283.96,9.18,40.03,9.23,8.71,1.58,155.93,53.42,3.85,4.04,Dessert,processed,0.1571,0.685,0.1579,0.9839,2.0,0
amaranth ladoo (rajgira ladoo),454.15,10.12,51.33,22.7,5.11,19.92,7.51,144.58,6.47,0.03,Non-Veg,processed,0.1203,0.61,0.2698,0.4439,3.0,1
lotus seed halwa (kamal gattay ka halwa),370.55,7.79,39.56,20.69,0.42,9.8,3.06,82.84,1.8,0.06,Dessert,processed,0.1145,0.5814,0.3041,0.3747,3.0,0
oats burfi,425.19,8.89,62.47,17.27,4.96,32.93,8.15,128.58,2.46,0.06,Non-Veg,processed,0.1003,0.7048,0.1949,0.5118,3.0,1
kiwi granola pudding,280.99,5.6,32.33,15.36,3.71,15.08,59.21,62.2,1.45,65.34,Dessert,processed,0.1051,0.6067,0.2882,0.3622,2.0,0
mango vanilla custard,147.63,3.43,18.41,7.04,0.99,14.62,30.12,84.86,0.58,16.05,Veg,processed,0.1188,0.6375,0.2438,0.4804,1.0,3
mango malpua,334.64,1.65,12.84,30.67,2.08,4.96,1.89,10.64,0.7,38.05,Dessert,processed,0.0365,0.2843,0.6791,0.0536,2.0,0
putharekulu,318.3,3.66,59.61,7.55,1.75,23.86,2.67,6.11,0.38,0.0,Dessert,processed,0.0517,0.8417,0.1066,0.4784,2.0,0
kesari bath,244.57,2.4,31.38,12.59,1.65,20.16,1.7,7.7,0.69,0.0,Non-Veg,processed,0.0518,0.6767,0.2715,0.1891,2.0,1
apple sago payasam (seb aur sabudana ki kheer),136.5,3.13,14.4,7.66,0.38,10.63,39.45,102.11,0.31,5.88,Veg,processed,0.1243,0.5717,0.3041,0.4034,1.0,3
coconut kheer (nariyal ki kheer),162.61,3.4,14.42,10.55,1.53,13.73,45.97,89.52,0.53,12.21,Non-Veg,processed,0.1198,0.5083,0.3719,0.3192,1.0,1
black rice kheer (chak-hao kheer),147.94,4.37,22.93,4.91,0.76,12.57,25.77,94.89,0.46,3.22,Veg,processed,0.1357,0.7119,0.1524,0.8723,1.0,3
saffron milk (kesariya doodh),102.18,3.17,12.64,4.57,0.14,12.5,23.69,110.88,0.21,4.84,Veg,processed,0.1555,0.6202,0.2242,0.6788,1.0,3
semolina milk drink (thari kanji),44.16,0.98,6.93,1.36,0.72,3.88,11.95,8.26,0.36,6.58,Snacks,processed,0.1057,0.7476,0.1467,0.6712,0.0,2
nannari sharbat,88.79,0.01,23.62,0.01,0.0,23.58,1.16,2.67,0.05,9.92,Veg,processed,0.0004,0.9992,0.0004,0.0909,0.0,3
apple oats chia seed smoothie,85.64,3.49,13.07,2.48,1.44,5.76,32.02,88.89,0.5,5.39,Veg,processed,0.1833,0.6864,0.1303,1.3527,0.0,3
cucumber sharbat (kheere ka sharbat),27.28,0.26,6.64,0.06,0.78,5.46,2.57,6.49,0.18,9.16,Snacks,processed,0.0374,0.954,0.0086,1.625,0.0,2
greenpea cookies,159.42,6.53,23.07,4.24,5.32,14.45,229.9,48.45,1.47,16.8,Non-Veg,processed,0.193,0.6817,0.1253,1.5046,1.0,1
pumpkin cookies,218.4,2.51,44.69,3.93,1.06,31.62,51.49,19.36,0.52,1.26,Non-Veg,processed,0.0491,0.874,0.0769,0.6228,2.0,1
raspberry shortbread cookies,441.12,3.0,61.25,21.25,0.75,40.86,6.06,13.81,0.6,0.01,Non-Veg,processed,0.0351,0.7164,0.2485,0.1405,3.0,1
sweet potato biscuit (shakarkand ke biscuit),296.4,5.14,38.13,13.31,2.27,2.53,339.58,56.34,0.81,7.95,Dessert,processed,0.0908,0.6739,0.2352,0.3833,2.0,0
lemon cookies,394.48,5.63,42.19,23.02,0.78,23.47,84.71,72.04,0.69,1.5,Dessert,processed,0.0795,0.5956,0.325,0.2435,3.0,0
buttermilk biscuit,322.54,5.76,34.93,17.5,1.18,3.44,323.74,67.16,0.77,0.0,Dessert,processed,0.099,0.6003,0.3007,0.3273,2.0,0
finger millet biscuit (ragi biscuit),458.56,4.03,52.69,25.79,5.97,16.9,98.24,207.04,2.54,0.0,Non-Veg,processed,0.0488,0.6386,0.3126,0.1557,3.0,1
kidney bean sandwich with cottage cheese,176.64,9.85,18.86,6.84,3.66,3.69,97.97,166.63,1.64,5.33,Non-Veg,processed,0.2771,0.5305,0.1924,1.4193,1.0,1
fish sandwich,150.2,4.72,10.09,10.37,1.23,1.04,161.88,47.28,0.69,3.89,Non-Veg,processed,0.1875,0.4007,0.4118,0.4508,1.0,1
watercress sandwich,229.42,5.17,28.03,11.47,2.26,1.81,407.44,98.16,0.99,2.23,Non-Veg,processed,0.1157,0.6275,0.2568,0.4468,2.0,1
prawn sandwich,169.65,10.36,11.89,9.27,1.55,1.21,213.38,75.53,1.11,12.57,Non-Veg,processed,0.3287,0.3772,0.2941,1.1057,1.0,1
gram flour halwa (besan halwa),276.79,5.88,25.78,17.3,1.82,15.83,15.4,77.42,0.67,1.66,Dessert,processed,0.1201,0.5266,0.3533,0.3379,2.0,0
thickened sweetened milk (rabri),102.79,3.52,10.55,5.35,0.19,10.09,23.92,111.87,0.29,4.09,Veg,processed,0.1813,0.5433,0.2755,0.6459,1.0,3
sweetened yogurt (shrikhand),107.18,5.27,16.02,2.89,0.08,15.81,73.61,183.02,0.17,2.79,Veg,processed,0.2179,0.6625,0.1195,1.7625,1.0,3
sweet couscous dessert,196.2,3.81,29.69,7.69,2.18,15.89,4.22,30.94,0.84,34.1,Non-Veg,processed,0.0925,0.7208,0.1867,0.4891,1.0,1
chhena poda,344.57,13.68,33.64,17.94,1.4,30.65,13.0,295.29,1.41,0.09,Dessert,processed,0.2096,0.5155,0.2749,0.7583,2.0,0
dosa,180.0,4.0,28.0,8.0,3.0,1.0,400.0,20.0,8.0,2.0,Snacks,sheet1,0.1,0.7,0.2,0.4938,1.0,2
paneer tikka,260.0,18.0,6.0,20.0,2.0,3.0,480.0,180.0,15.0,12.0,Veg,sheet1,0.4091,0.1364,0.4545,0.8955,2.0,3
chicken tikka,220.0,26.0,4.0,10.0,1.0,2.0,580.0,45.0,22.0,18.0,Non-Veg,sheet1,0.65,0.1,0.25,2.5743,2.0,1
baingan bharta,100.0,2.0,12.0,7.0,6.0,5.0,250.0,20.0,6.0,8.0,Veg,sheet1,0.0952,0.5714,0.3333,0.2817,0.0,3
rajma,130.0,8.0,21.0,3.0,9.0,2.0,400.0,40.0,4.0,4.0,Veg,sheet1,0.25,0.6562,0.0938,2.5806,1.0,3
vegetable pulao,200.0,5.0,32.0,8.0,3.0,4.0,500.0,35.0,10.0,15.0,Veg,sheet1,0.1111,0.7111,0.1778,0.6173,1.0,3
chole bhature,380.0,12.0,45.0,22.0,8.0,6.0,900.0,80.0,25.0,12.0,Veg,sheet1,0.1519,0.5696,0.2785,0.543,3.0,3
fish curry,180.0,22.0,6.0,8.0,1.0,2.0,700.0,45.0,20.0,15.0,Non-Veg,sheet1,0.6111,0.1667,0.2222,2.716,1.0,1
masoor dal,110.0,8.0,19.0,2.0,7.0,1.0,350.0,25.0,3.0,2.0,Veg,sheet1,0.2759,0.6552,0.069,3.8095,1.0,3
aloo gobi,140.0,3.0,15.0,10.0,5.0,3.0,300.0,25.0,8.0,30.0,Veg,sheet1,0.1071,0.5357,0.3571,0.297,1.0,3
chicken biryani,320.0,28.0,35.0,15.0,2.0,5.0,800.0,60.0,18.0,10.0,Non-Veg,sheet1,0.359,0.4487,0.1923,1.8543,2.0,1
palak paneer,220.0,14.0,8.0,18.0,4.0,2.0,450.0,200.0,12.0,25.0,Veg,sheet1,0.35,0.2,0.45,0.7735,2.0,3
dal tadka,120.0,7.0,18.0,4.0,8.0,2.0,400.0,30.0,2.0,5.0,Veg,sheet1,0.2414,0.6207,0.1379,1.7073,1.0,3
green chilli sauce,46.06,1.25,7.36,0.27,1.77,5.36,1037.04,9.89,0.64,6.0,Snacks,processed,0.1408,0.8288,0.0304,3.3784,0.0,2
home made plain noodles,238.78,6.21,44.5,3.56,1.65,1.07,182.07,12.27,1.07,6.0,Non-Veg,processed,0.1144,0.82,0.0656,1.6967,2.0,1
dal moong,43.69,2.2,4.92,1.62,1.08,0.13,117.74,7.69,0.52,6.0,Snacks,processed,0.2517,0.5629,0.1854,1.2791,0.0,2
cumin seeds baghar (jeera baghar/tadka),736.81,3.34,5.22,78.77,6.01,0.49,177.58,177.77,5.09,6.0,Non-Veg,processed,0.0382,0.0598,0.902,0.0423,3.0,1
onion tomato baghar (pyaaz tamatar ka tadka),137.52,1.26,6.17,11.98,2.12,3.51,31.33,20.45,0.63,6.0,Veg,processed,0.0649,0.3179,0.6172,0.1043,1.0,3
mustard seeds baghar (mustard seed tadka),552.59,4.73,10.45,54.3,9.74,1.14,8.9,182.93,4.14,6.0,Non-Veg,processed,0.0681,0.1504,0.7815,0.0869,3.0,1
hot cherry sauce,252.74,0.13,67.95,0.07,0.0,17.65,105.81,24.82,0.45,6.0,Dessert,processed,0.0019,0.9971,0.001,0.7647,2.0,0
apple jelly (seb ki jelly),152.13,0.1,39.37,0.21,0.86,38.18,2.14,7.89,0.15,6.0,Non-Veg,processed,0.0025,0.9922,0.0053,0.3226,1.0,1
marmalade (murabba),143.76,0.23,37.64,0.04,0.43,37.29,2.16,9.84,0.34,6.0,Veg,processed,0.0061,0.9929,0.0011,1.6429,1.0,3
plum squash (aloo bukhara squash),211.17,0.16,55.51,0.1,0.52,55.02,12.71,6.9,0.16,6.0,Non-Veg,processed,0.0029,0.9953,0.0018,0.8,2.0,1
lemon green chilli pickle (nimboo aur hari mirch ka achaar),14.07,0.85,2.14,0.24,1.07,1.0,7559.38,20.05,0.55,6.0,Snacks,processed,0.2632,0.6625,0.0743,2.5,0.0,2
brinjal pickle (baingan ka achaar),139.01,2.24,4.23,12.98,4.62,1.07,3507.59,37.28,2.16,6.0,Veg,processed,0.1152,0.2175,0.6674,0.1713,1.0,3
sweet and sour tomato pickle (khatta meetha tamatar ka achaar),60.88,1.26,6.55,3.24,2.2,4.31,1281.94,15.18,0.54,6.0,Veg,processed,0.114,0.5928,0.2932,0.3772,0.0,3
jhatpat achar with carrot (jhatpat achaar gajar ke saath),91.21,1.98,6.32,6.55,5.08,3.04,2067.33,54.31,2.32,6.0,Veg,processed,0.1333,0.4256,0.4411,0.2977,0.0,3
tomato chutney (tamatar ki chutney),176.07,0.97,31.85,6.01,1.49,30.02,823.65,25.34,0.96,6.0,Non-Veg,processed,0.025,0.8202,0.1548,0.1588,1.0,1
tomato ketchup,33.07,0.91,6.48,0.3,1.9,4.68,177.97,15.33,0.36,6.0,Snacks,processed,0.1183,0.8427,0.039,2.275,0.0,2
sweet wheat porridge (sweet dalia),140.66,5.11,23.77,2.79,2.37,12.23,24.63,99.18,1.98,6.0,Veg,processed,0.1614,0.7506,0.0881,1.7682,1.0,3
vegetable khichdi/khichri,143.17,5.61,19.57,4.53,2.45,3.71,193.55,100.54,1.09,6.0,Veg,processed,0.1888,0.6587,0.1525,1.2117,1.0,3
moong dal mixture,158.84,4.62,33.93,1.0,1.9,24.68,29.6,70.53,1.25,6.0,Non-Veg,processed,0.1168,0.8579,0.0253,4.2,1.0,1
cracked wheat khichri/khichdi (dalia khichri/khichdi),167.45,7.56,22.35,5.52,3.74,3.79,224.95,123.04,2.17,6.0,Non-Veg,processed,0.2134,0.6308,0.1558,1.3452,1.0,1
stewed apple,91.93,0.17,22.49,0.37,1.48,20.45,1.53,9.25,0.18,6.0,Veg,processed,0.0074,0.9766,0.0161,0.3617,0.0,3
lemon squash (nimbu ka squash),184.56,0.15,48.88,0.06,0.0,48.88,15.01,9.85,0.18,6.0,Non-Veg,processed,0.0031,0.9957,0.0012,0.9375,1.0,1
orange squash (santre ka squash),193.26,0.22,50.88,0.04,0.4,50.56,14.85,10.62,0.34,6.0,Non-Veg,processed,0.0043,0.9949,0.0008,1.5714,1.0,1
lichi squash,198.33,0.3,51.96,0.08,0.41,51.31,14.56,6.39,0.34,6.0,Non-Veg,processed,0.0057,0.9927,0.0015,1.6667,1.0,1
mango squash (aam ka squash),194.66,0.17,50.96,0.17,0.58,50.84,14.81,9.47,0.25,6.0,Non-Veg,processed,0.0033,0.9934,0.0033,0.6296,1.0,1
pineapple squash (ananas ka squash),195.02,0.16,51.34,0.05,1.06,51.08,14.84,7.96,0.18,6.0,Non-Veg,processed,0.0031,0.9959,0.001,1.0667,1.0,1
lemon and ginger squash (nimbu aur adrak ka squash),170.34,0.54,44.06,0.21,1.07,42.53,16.19,11.18,0.52,6.0,Non-Veg,processed,0.0121,0.9833,0.0047,1.7419,1.0,1
apple jam (seb ka murabba),188.79,0.14,48.56,0.32,1.29,46.76,2.71,10.84,0.21,6.0,Non-Veg,processed,0.0029,0.9906,0.0065,0.3333,1.0,1
plum jam (aloo bukhara jam),178.89,0.31,46.2,0.19,1.0,45.25,2.67,7.5,0.2,6.0,Non-Veg,processed,0.0066,0.9893,0.0041,1.069,1.0,1
pineapple jam,149.18,0.32,38.27,0.15,2.2,37.44,2.45,10.47,0.24,6.0,Veg,processed,0.0083,0.9879,0.0039,1.28,1.0,3
guava jelly (amrood ki jelly),115.74,1.11,28.18,0.25,6.61,27.38,3.36,16.55,0.29,6.0,Veg,processed,0.0376,0.954,0.0085,3.1714,1.0,3
orange marmalade (santray ka murabba),104.17,0.66,25.94,0.13,1.97,25.09,2.31,17.59,0.63,6.0,Veg,processed,0.0247,0.9704,0.0049,2.8696,1.0,3
carrot murabba (gajar ka murabba),175.24,0.32,45.6,0.16,1.39,44.83,19.53,15.86,0.28,6.0,Non-Veg,processed,0.0069,0.9896,0.0035,1.2308,1.0,1
gooseberry marmalade (amla murabba),123.16,0.14,32.34,0.03,0.0,28.61,216.89,16.4,0.38,6.0,Veg,processed,0.0043,0.9948,0.0009,1.0769,1.0,3
ginger candy (adrak ki candy),195.71,0.69,50.38,0.27,1.67,47.99,5.4,10.43,0.68,6.0,Non-Veg,processed,0.0134,0.9813,0.0053,1.8649,1.0,1
mango pickle (aam ka achaar),192.12,1.6,8.11,17.89,3.68,1.79,3429.94,48.97,1.44,6.0,Non-Veg,processed,0.058,0.2938,0.6482,0.0889,1.0,1
mixed vegetable pickle (sabziyoon ka achaar),211.2,1.9,7.48,19.68,2.76,2.77,2488.32,42.81,2.12,6.0,Non-Veg,processed,0.0654,0.2574,0.6772,0.0961,2.0,1
sweet lemon pickle (neembu ka meetha achaar),69.54,1.22,16.87,0.21,2.13,14.63,6415.9,42.57,1.02,6.0,Veg,processed,0.0667,0.9219,0.0115,3.9355,0.0,3
plum chutney (aloo bukhara ki chutney),177.11,0.47,44.95,0.29,1.37,43.9,216.81,12.38,0.34,6.0,Non-Veg,processed,0.0103,0.9834,0.0063,1.2051,1.0,1
raw mango chutney (kachhe aam/kairi ki chutney),193.13,0.51,49.94,0.16,2.17,45.22,480.68,25.92,0.48,6.0,Non-Veg,processed,0.0101,0.9868,0.0032,1.9615,1.0,1
tomato sauce,34.33,0.81,7.23,0.27,1.79,5.69,174.79,13.0,0.31,6.0,Snacks,processed,0.0975,0.87,0.0325,2.1892,0.0,2
tomato puree,20.62,0.75,3.68,0.25,1.56,2.32,244.99,8.91,0.22,6.0,Snacks,processed,0.1603,0.7863,0.0534,2.1429,0.0,2
garam masala,254.21,9.89,26.2,10.97,35.56,1.79,58.33,609.77,14.51,6.0,Dessert,processed,0.2102,0.5567,0.2331,0.8934,2.0,0
chat masala,222.58,8.19,23.87,9.91,18.62,0.79,11873.64,519.5,13.27,6.0,Non-Veg,processed,0.1951,0.5687,0.2361,0.8182,2.0,1
kashmiri masala,389.02,8.26,23.16,31.03,12.12,2.41,3106.14,303.49,14.72,6.0,Dessert,processed,0.1323,0.3709,0.4969,0.2653,3.0,0
rasam powder (rasam masala),267.96,12.04,25.19,11.8,35.71,1.91,38.78,562.15,14.72,6.0,Dessert,processed,0.2456,0.5138,0.2407,1.0118,2.0,0
sambar powder (sambar masala),297.46,12.5,23.38,15.58,34.56,1.87,27.66,439.95,12.63,6.0,Dessert,processed,0.2429,0.4543,0.3028,0.7972,2.0,0
tartare sauce,610.93,1.44,2.96,66.12,0.42,2.18,256.95,21.06,0.56,6.0,Non-Veg,processed,0.0204,0.042,0.9376,0.0217,3.0,1
barbeque sauce,121.93,0.96,20.46,4.51,0.69,18.88,504.95,28.61,1.15,6.0,Veg,processed,0.037,0.789,0.1739,0.2082,1.0,3
white sauce (thin),115.17,3.31,6.58,8.41,0.07,4.58,23.91,110.2,0.19,6.0,Veg,processed,0.1809,0.3596,0.4596,0.389,1.0,3
white sauce (medium),151.27,3.36,7.98,11.76,0.14,4.32,22.59,103.53,0.22,6.0,Non-Veg,processed,0.1455,0.3455,0.5091,0.2833,1.0,1
bread sauce,111.04,3.46,8.69,7.05,0.56,4.63,88.84,110.72,0.31,6.0,Veg,processed,0.1802,0.4526,0.3672,0.4839,1.0,3
bengal 5 spice blend (panch phoran),289.79,18.26,20.0,22.16,18.4,1.4,51.43,523.0,13.37,6.0,Dessert,processed,0.3022,0.331,0.3668,0.8203,2.0,0
short crust pastry,422.1,6.11,44.72,23.98,1.58,3.18,97.2,16.9,1.02,6.0,Non-Veg,processed,0.0817,0.5978,0.3205,0.2537,3.0,1
potato with curd,73.18,3.19,12.01,1.33,1.02,3.3,190.9,85.41,0.38,6.0,Veg,processed,0.193,0.7266,0.0805,2.2308,0.0,3
poha with curd (poha aur dahi),173.32,6.01,26.72,4.65,1.09,5.46,325.07,140.9,1.61,6.0,Non-Veg,processed,0.1608,0.7148,0.1244,1.2653,1.0,1
mashed banana with milk,95.43,2.51,14.62,2.99,0.71,11.35,16.99,78.64,0.23,6.0,Veg,processed,0.1248,0.7266,0.1486,0.8123,0.0,3
vegetable soup,55.21,2.22,7.6,1.55,3.01,1.61,170.68,18.1,0.63,6.0,Veg,processed,0.1953,0.6684,0.1363,1.3455,0.0,3
spinach soup in milk,56.72,2.89,3.98,3.2,0.79,3.34,31.16,106.1,1.08,6.0,Veg,processed,0.287,0.3952,0.3178,0.8758,0.0,3
rice flakes and roasted channa,333.4,10.57,71.94,2.94,8.84,1.31,205.51,17.23,4.51,6.0,Dessert,processed,0.1237,0.8419,0.0344,3.477,2.0,0
cracked wheat and green gram dal premix (dalia moong dal premix),362.16,15.89,64.75,5.11,11.66,0.63,3.25,49.03,4.28,6.0,Dessert,processed,0.1853,0.7551,0.0596,3.0499,3.0,0
channa murmura premix,339.09,10.59,72.59,3.28,8.21,1.52,206.28,21.36,4.58,6.0,Dessert,processed,0.1225,0.8396,0.0379,3.1331,2.0,0
gum icing,223.07,5.94,53.19,0.0,0.0,52.63,29.32,18.62,0.4,6.0,Non-Veg,processed,0.1005,0.8995,0.0,59.4,2.0,1
american frosting,257.57,1.05,67.48,0.01,0.0,67.46,19.33,7.05,0.14,6.0,Dessert,processed,0.0153,0.9845,0.0001,9.5455,2.0,0
royal icing,332.58,1.74,86.53,0.02,0.0,85.57,36.5,2.87,0.42,6.0,Dessert,processed,0.0197,0.9801,0.0002,14.5,2.0,0
glace icing,323.51,0.01,86.31,0.01,0.0,85.35,9.88,1.95,0.41,6.0,Dessert,processed,0.0001,0.9998,0.0001,0.0909,2.0,0
sponge cake,253.77,9.18,44.63,4.74,0.69,26.33,64.61,30.22,1.47,6.0,Dessert,processed,0.1568,0.7623,0.081,1.8967,2.0,0
flaky pastry,443.94,4.69,33.61,31.99,1.25,0.81,178.52,9.28,0.83,6.0,Non-Veg,processed,0.0667,0.4782,0.4551,0.1462,3.0,1
choux pastry,222.37,5.55,16.2,14.96,0.56,1.5,132.28,19.43,0.83,6.0,Non-Veg,processed,0.1512,0.4413,0.4075,0.3685,2.0,1
brown sauce,109.18,11.92,5.38,23.67,1.69,0.13,14174.59,40.44,2.46,6.0,Veg,processed,0.2909,0.1313,0.5777,0.5015,1.0,3
curd dip,79.95,5.04,7.95,3.36,0.1,7.12,301.07,167.17,0.25,6.0,Veg,processed,0.3083,0.4862,0.2055,1.4566,0.0,3
thousand island dressing,407.87,1.37,4.49,42.87,0.46,3.1,946.1,9.11,0.45,6.0,Non-Veg,processed,0.0281,0.0921,0.8797,0.0319,3.0,1
low calorie quick mayonnaise,242.89,1.41,4.71,24.35,0.06,0.83,165.94,6.47,0.25,6.0,Non-Veg,processed,0.0463,0.1546,0.7991,0.0577,2.0,1
mayonnaise,774.86,1.86,1.65,84.52,0.11,1.44,272.89,15.36,0.51,6.0,Non-Veg,processed,0.0211,0.0187,0.9601,0.022,3.0,1
pasta cheese sauce,149.26,4.33,9.0,10.84,0.14,4.22,255.95,152.68,0.25,6.0,Veg,processed,0.1791,0.3724,0.4485,0.3958,1.0,3
pasta spinach sauce,85.46,1.76,1.76,7.9,0.86,1.04,115.79,58.57,1.23,6.0,Veg,processed,0.1541,0.1541,0.6918,0.22,0.0,3
classic italian pasta,42.12,0.57,4.4,2.45,1.36,2.94,49.04,19.55,0.41,6.0,Snacks,processed,0.0768,0.593,0.3302,0.2235,0.0,2
cheese sauce,194.76,7.68,7.08,15.12,0.12,4.53,317.38,255.14,0.31,6.0,Non-Veg,processed,0.257,0.2369,0.506,0.5046,1.0,1
mustard sauce,158.58,3.98,8.29,12.17,0.13,4.22,22.16,109.03,0.44,6.0,Non-Veg,processed,0.1628,0.3392,0.498,0.3244,1.0,1
mushroom sauce,137.56,3.39,7.31,10.51,0.47,3.86,20.94,94.1,0.22,6.0,Veg,processed,0.1598,0.3446,0.4955,0.3195,1.0,3
egg sauce,146.85,5.97,5.88,11.08,0.12,3.19,51.54,89.49,0.65,6.0,Veg,processed,0.2604,0.2564,0.4832,0.534,1.0,3
white sauce (thick),209.69,3.43,10.24,17.19,0.24,3.9,20.45,92.74,0.27,6.0,Non-Veg,processed,0.1111,0.3318,0.557,0.1984,2.0,1
mysore pak,400.0,6.0,50.0,24.0,1.44,3.0,116.38,40.11,0.9,6.0,Dessert,nutrition_dataset,0.075,0.625,0.3,0.249,3.0,0
tandoori roti,300.0,8.0,50.0,4.0,1.44,3.0,116.38,40.11,0.9,6.0,Veg,nutrition_dataset,0.129,0.8065,0.0645,1.9512,2.0,3
veg hakka noodles,125.0,3.0,20.0,4.0,1.44,3.0,116.38,40.11,0.9,6.0,Veg,nutrition_dataset,0.1111,0.7407,0.1481,0.7317,1.0,3
kesari,200.0,3.0,30.0,8.0,1.44,3.0,116.38,40.11,0.9,6.0,Dessert,nutrition_dataset,0.0732,0.7317,0.1951,0.3704,1.0,0
pongal,110.0,3.0,17.5,3.5,1.44,3.0,116.38,40.11,0.9,6.0,Veg,nutrition_dataset,0.125,0.7292,0.1458,0.8333,1.0,3
dahi vada,133.33,4.0,16.67,6.67,1.44,3.0,116.38,40.11,0.9,6.0,Snacks,nutrition_dataset,0.1463,0.6097,0.244,0.5908,1.0,2
barfi,400.0,8.0,50.0,20.0,1.44,3.0,116.38,40.11,0.9,6.0,Dessert,nutrition_dataset,0.1026,0.641,0.2564,0.398,3.0,0
rava idli,150.0,4.0,25.0,4.0,1.44,3.0,116.38,40.11,0.9,6.0,Veg,nutrition_dataset,0.1212,0.7576,0.1212,0.9756,1.0,3
keema pav,175.0,9.0,17.5,7.5,1.44,3.0,116.38,40.11,0.9,6.0,Veg,nutrition_dataset,0.2647,0.5147,0.2206,1.1842,1.0,3
aloo matar,90.0,2.5,12.5,4.0,1.44,3.0,116.38,40.11,0.9,6.0,Veg,nutrition_dataset,0.1316,0.6579,0.2105,0.6098,0.0,3
pesarattu,133.33,4.0,20.0,4.67,1.44,3.0,116.38,40.11,0.9,6.0,Veg,nutrition_dataset,0.1395,0.6976,0.1629,0.8386,1.0,3
egg bhurji,133.33,8.0,6.67,8.0,1.44,3.0,116.38,40.11,0.9,6.0,Veg,nutrition_dataset,0.3529,0.2942,0.3529,0.9877,1.0,3
vegetable fried rice,110.0,2.5,20.0,3.0,1.44,3.0,116.38,40.11,0.9,6.0,Veg,nutrition_dataset,0.098,0.7843,0.1176,0.8065,1.0,3
kachori,275.0,5.0,31.25,15.0,1.44,3.0,116.38,40.11,0.9,6.0,Snacks,nutrition_dataset,0.0976,0.6098,0.2927,0.3311,2.0,2
gajar halwa,250.0,4.0,35.0,12.0,1.44,3.0,116.38,40.11,0.9,6.0,Dessert,nutrition_dataset,0.0784,0.6863,0.2353,0.3306,2.0,0
egg paratha,208.33,6.67,25.0,10.0,1.44,3.0,116.38,40.11,0.9,6.0,Veg,nutrition_dataset,0.1601,0.6,0.24,0.6604,2.0,3
aloo puri,150.0,3.0,20.0,6.0,1.44,3.0,116.38,40.11,0.9,6.0,Veg,nutrition_dataset,0.1034,0.6897,0.2069,0.4918,1.0,3
seviyan kheer,133.33,3.33,20.0,5.33,1.44,3.0,116.38,40.11,0.9,6.0,Dessert,nutrition_dataset,0.1162,0.6978,0.186,0.6133,1.0,0
prawn fry,183.33,15.0,4.17,11.67,1.44,3.0,116.38,40.11,0.9,6.0,Veg,nutrition_dataset,0.4864,0.1352,0.3784,1.2744,1.0,3
lauki sabzi,60.0,1.5,7.5,2.5,1.44,3.0,116.38,40.11,0.9,6.0,Veg,nutrition_dataset,0.1304,0.6522,0.2174,0.5769,0.0,3
mushroom masala,90.0,2.5,10.0,5.0,1.44,3.0,116.38,40.11,0.9,6.0,Veg,nutrition_dataset,0.1429,0.5714,0.2857,0.4902,0.0,3
aloo tikki,200.0,4.0,30.0,8.0,1.44,3.0,116.38,40.11,0.9,6.0,Snacks,nutrition_dataset,0.0952,0.7143,0.1905,0.4938,1.0,2
pani puri,125.0,2.5,20.83,4.17,1.44,3.0,116.38,40.11,0.9,6.0,Snacks,nutrition_dataset,0.0909,0.7575,0.1516,0.5855,1.0,2
roti (whole wheat),300.0,8.75,55.0,3.75,1.44,3.0,116.38,40.11,0.9,6.0,Veg,nutrition_dataset,0.1296,0.8148,0.0556,2.2727,2.0,3
chole masala,110.0,4.0,15.0,4.5,1.44,3.0,116.38,40.11,0.9,6.0,Veg,nutrition_dataset,0.1702,0.6383,0.1915,0.8696,1.0,3
paneer butter masala,150.0,6.0,7.5,11.0,1.44,3.0,116.38,40.11,0.9,6.0,Veg,nutrition_dataset,0.2449,0.3061,0.449,0.5405,1.0,3
mutton rogan josh,175.0,10.0,5.0,12.5,1.44,3.0,116.38,40.11,0.9,6.0,Veg,nutrition_dataset,0.3636,0.1818,0.4545,0.7937,1.0,3
